month,country_or_territory,currency,code,rate
2023-07,Gambia,Dalasi,GMD,75.8193
2023-07,Georgia,Lari,GEL,3.3358
2023-07,Ghana,Cedi,GHS,14.3872
2023-07,Grenada,E Caribbean Dollar,XCD,3.4377
2023-07,Guatemala,Quetzal,GTQ,9.9790
2023-07,Guinea Bissau,CFA Franc,XOF,762.3617
2023-07,Guinea Republic,Franc,GNF,11019.5873
2023-07,Guyana,Dollar,GYD,269.2562
2023-07,Haiti,Gourde,HTG,176.1978
2023-07,Honduras,Lempira,HNL,31.4609
2023-07,Hong Kong,Dollar,HKD,9.9658
2023-07,Hungary,Forint,HUF,429.1936
2023-07,Iceland,Krona,ISK,171.8762
2023-07,India,Rupee,INR,104.4553
2023-07,Indonesia,Rupiah,IDR,19028.0473
2023-07,Iraq,Dinar,IQD,1667.8974
2023-07,Israel,Shekel,ILS,4.6146
2023-07,Jamaica,Dollar,JMD,195.8683
2023-07,Japan,Yen,JPY,180.8396
2023-07,Jordan,Dinar,JOD,0.9040
2023-07,Kazakhstan,Tenge,KZT,571.2294
2023-07,Kenya,Schilling,KES,178.6305
2023-07,Kuwait,Dinar,KWD,0.3912
2023-07,Kyrgyz Republic,Som,KGS,111.1561
2023-07,Lao People's Dem Rep,Kip,LAK,23729.3423
2023-07,Lebanon,Pound,LBP,19110.9217
2023-07,Lesotho,Loti,LSL,23.3728
2023-07,Liberia,Dollar (US),USD,1.2732
2023-07,Libya,Dinar,LYD,6.1177
2023-07,Macao,Pataca,MOP,10.2648
2023-07,Macedonia,Denar,MKD,71.5350
2023-07,Madagascar,Malagasy Ariary,MGA,5729.4212
2023-07,Malawi,Kwacha,MWK,1341.2444
2023-07,Malaysia,Ringgit,MYR,5.9140
2023-07,Maldive Islands,Rufiyaa,MVR,19.5500
2023-07,Mali Republic,CFA Franc,XOF,762.3617
2023-07,Mauritania,Ouguiya,MRU,45.4915
2023-07,Mauritius,Rupee,MUR,57.8671
2023-07,Mexico,Mexican Peso,MXN,21.8666
2023-07,Moldova,Leu,MDL,22.8718
2023-07,Mongolia,Tugrik,MNT,4405.2883
2023-07,Montserrat,E Caribbean Dollar,XCD,3.4377
2023-07,Morocco,Dirham,MAD,12.6981
2023-07,Mozambique,Metical,MZN,81.3577
2023-07,Myanmar,Kyat,MMK,2673.5013
2023-07,Nepal,Rupee,NPR,167.1284
2023-07,New Caledonia,CFP Franc,XPF,138.6888
2023-07,New Zealand,Dollar,NZD,2.0575
2023-07,Nicaragua,Gold Cordoba,NIO,46.5356
2023-07,Niger Republic,CFA Franc,XOF,762.3617
2023-07,Nigeria,Naira,NGN,879.1475
2023-07,Norway,Norwegian Krone,NOK,13.6078
2023-07,Oman,Rial,OMR,0.4902
2023-07,Pakistan,Rupee,PKR,366.0144
2023-07,Panama,Balboa,PAB,1.2732
2023-07,Papua New Guinea,Kina,PGK,4.5348
2023-07,Paraguay,Guarani,PYG,9263.8483
2023-07,Peru,New Sol,PEN,4.6357
2023-07,Philippines,Peso,PHP,70.8500
2023-07,Poland,Zloty,PLN,5.1556
2023-07,Qatar,Riyal,QAR,4.6345
2023-07,Romania,New Leu,RON,5.7672
2023-07,Russia,Rouble,RUB,107.0128
2023-07,Rwanda,Franc,RWF,1464.1848
2023-07,Saotome & Principe,Dobra,STD,29029.1000
2023-07,Saudi Arabia,Riyal,SAR,4.7764
2023-07,Senegal,CFA Franc,XOF,762.3617
2023-07,Serbia,Dinar,RSD,136.3220
2023-07,Seychelles,Rupee,SCR,17.7208
2023-07,Sierra Leone,Leone,SLE,23.4057
2023-07,Singapore,Dollar,SGD,1.7091
2023-07,Soloman Islands,Dollar,SBD,10.6322
2023-07,Somali Republic,Schilling,SOS,723.8166
2023-07,South Africa,Rand,ZAR,23.3728
2023-07,South Korea,Won,KRW,1644.4069
2023-07,Sri Lanka,Rupee,LKR,390.6954
2023-07,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4377
2023-07,St Lucia,E Caribbean Dollar,XCD,3.4377
2023-07,St Vincent,E Caribbean Dollar,XCD,3.4377
2023-07,Sudan Republic,Pound,SDG,765.8323
2023-07,Surinam,Dollar,SRD,48.5091
2023-07,Swaziland,Lilangeni,SZL,23.3728
2023-07,Sweden,Krona,SEK,13.6240
2023-07,Switzerland,Franc,CHF,1.1396
2023-07,Taiwan,Dollar,TWD,39.4171
2023-07,Tanzania,Schilling,TZS,3049.3243
2023-07,Thailand,Baht,THB,44.3680
2023-07,Togo Republic,CFA Franc,XOF,762.3617
2023-07,Tonga Islands,Pa'anga (AUS),TOP,1.8804
2023-07,Trinidad/Tobago,Dollar,TTD,8.5712
2023-07,Tunisia,Dinar,TND,3.9136
2023-07,Turkey,Turkish  Lira,TRY,29.9801
2023-07,Turkmenistan,New Manat,TMT,4.4562
2023-07,UAE,Dirham,AED,4.6766
2023-07,USA,Dollar,USD,1.2732
2023-07,Uganda,Schilling,UGX,4710.8570
2023-07,Ukraine,Hryvnia,UAH,47.0190
2023-07,Uruguay,Peso,UYU,48.2926
2023-07,Uzbekistan,Sum,UZS,14641.8672
2023-07,Vanuatu,Vatu,VUV,150.7919
2023-07,Vietnam,Dong,VND,29921.5756
2023-07,Wallis & Futuna Islands,CFP Franc,XPF,138.6888
2023-07,Western Samoa,Tala,WST,3.4683
2023-07,Yemen (Rep of),Rial,YER,318.6830
2023-07,Zambia,Kwacha,ZMW,22.1219
2023-07,Zimbabwe,Dollar,ZWL,460.7726
2023-08,Abu Dhabi,Dirham,AED,4.7333
2023-08,Albania,Lek,ALL,116.0810
2023-08,Algeria,Dinar,DZD,173.2581
2023-08,Angola,Readj Kwanza,AOA,1076.6614
2023-08,Antigua,E Caribbean Dollar,XCD,3.4793
2023-08,Argentina,Peso,ARS,345.7123
2023-08,Armenia,Dram,AMD,499.0657
2023-08,Aruba,Florin,AWG,2.3067
2023-08,Australia,Dollar,AUD,1.9070
2023-08,Azerbaijan,New Manat,AZN,2.1939
2023-08,Bahamas,Dollar,BSD,1.2886
2023-08,Bahrain,Dinar,BHD,0.4858
2023-08,Bangladesh,Taka,BDT,139.8822
2023-08,Barbados,Dollar,BBD,2.5773
2023-08,Belarus,Rouble,BYN,3.2216
2023-08,Belize,Dollar,BZD,2.5773
2023-08,Benin,CFA Franc,XOF,755.3342
2023-08,Bermuda,Dollar (US),BMD,1.2886
2023-08,Bhutan,Ngultrum,BTN,105.7912
2023-08,Bolivia,Boliviano,BOB,8.9045
2023-08,Bosnia- Herzegovinia,Marka,BAM,2.2521
2023-08,Botswana,Pula,BWP,16.9224
2023-08,Brazil,Real,BRL,6.1785
2023-08,Brunei,Dollar,BND,1.7090
2023-08,Bulgaria,Lev,BGN,2.2522
2023-08,Burkina Faso,CFA Franc,XOF,755.3342
2023-08,Burundi,Franc,BIF,3662.9688
2023-08,Cambodia,Riel,KHR,5320.8077
2023-08,Cameroon Republic,CFA Franc,XAF,755.3342
2023-08,Canada,Dollar,CAD,1.6979
2023-08,Cape Verde Islands,Escudo,CVE,127.4468
2023-08,Cayman Islands,Dollar,KYD,1.0567
2023-08,Central African Republic,CFA Franc,XAF,755.3342
2023-08,Chad,CFA Franc,XAF,755.3342
2023-08,Chile,Peso,CLP,1047.0871
2023-08,China,Yuan,CNY,9.3022
2023-08,Colombia,Peso,COP,5123.3708
2023-08,Comoros,Franc,KMF,566.5007
2023-08,Congo (Brazaville),CFA Franc,XAF,755.3342
2023-08,Congo (DemRep),Congo Fr,CDF,3195.8357
2023-08,Costa Rica,Colon,CRC,694.7205
2023-08,Cote d'Ivoire,CFA Franc,XOF,755.3342
2023-08,Cuba,Peso,CUP,30.9856
2023-08,Czech Republic,Koruna,CZK,27.5560
2023-08,Denmark,Krone,DKK,8.5799
2023-08,Djibouti,Franc,DJF,229.4961
2023-08,Dominica,E Caribbean Dollar,XCD,3.4793
2023-08,Dominican Republic,Peso,DOP,72.2156
2023-08,Dubai,Dirham,AED,4.7333
2023-08,Ecuador,Dollar,ECS,1.2886
2023-08,Egypt,Pound,EGP,39.8486
2023-08,El Salvador,Colon,SVC,11.2783
2023-08,Equatorial Guinea,CFA Franc,XAF,755.3342
2023-08,Eritrea,Nakfa,ERN,19.3296
2023-08,Ethiopia,Birr,ETB,70.9165
2023-08,Eurozone,Euro,EUR,1.1515
2023-08,Fiji Islands,Dollar,FJD,2.8587
2023-08,Fr. Polynesia,CFP Franc,XPF,137.4104
2023-08,Gabon,CFA Franc,XAF,755.3342
2023-08,Gambia,Dalasi,GMD,76.8676
2023-08,Georgia,Lari,GEL,3.3067
2023-08,Ghana,Cedi,GHS,14.6390
2023-08,Grenada,E Caribbean Dollar,XCD,3.4793
2023-08,Guatemala,Quetzal,GTQ,10.1108
2023-08,Guinea Bissau,CFA Franc,XOF,755.3342
2023-08,Guinea Republic,Franc,GNF,11146.7684
2023-08,Guyana,Dollar,GYD,270.3274
2023-08,Haiti,Gourde,HTG,176.5442
2023-08,Honduras,Lempira,HNL,31.8424
2023-08,Hong Kong,Dollar,HKD,10.0627
2023-08,Hungary,Forint,HUF,433.7699
2023-08,Iceland,Krona,ISK,168.6963
2023-08,India,Rupee,INR,105.7912
2023-08,Indonesia,Rupiah,IDR,19323.2234
2023-08,Iraq,Dinar,IQD,1688.1226
2023-08,Israel,Shekel,ILS,4.6258
2023-08,Jamaica,Dollar,JMD,199.0430
2023-08,Japan,Yen,JPY,179.9010
2023-08,Jordan,Dinar,JOD,0.9132
2023-08,Kazakhstan,Tenge,KZT,571.9643
2023-08,Kenya,Schilling,KES,182.6652
2023-08,Kuwait,Dinar,KWD,0.3952
2023-08,Kyrgyz Republic,Som,KGS,113.2331
2023-08,Lao People's Dem Rep,Kip,LAK,24613.0849
2023-08,Lebanon,Pound,LBP,19368.0215
2023-08,Lesotho,Loti,LSL,23.1199
2023-08,Liberia,Dollar (US),USD,1.2886
2023-08,Libya,Dinar,LYD,6.0953
2023-08,Macao,Pataca,MOP,10.3646
2023-08,Macedonia,Denar,MKD,70.8754
2023-08,Madagascar,Malagasy Ariary,MGA,5766.6801
2023-08,Malawi,Kwacha,MWK,1357.4955
2023-08,Malaysia,Ringgit,MYR,5.8537
2023-08,Maldive Islands,Rufiyaa,MVR,19.8451
2023-08,Mali Republic,CFA Franc,XOF,755.3342
2023-08,Mauritania,Ouguiya,MRU,46.0432
2023-08,Mauritius,Rupee,MUR,58.2467
2023-08,Mexico,Mexican Peso,MXN,21.6067
2023-08,Moldova,Leu,MDL,22.6536
2023-08,Mongolia,Tugrik,MNT,4444.5314
2023-08,Montserrat,E Caribbean Dollar,XCD,3.4793
2023-08,Morocco,Dirham,MAD,12.5406
2023-08,Mozambique,Metical,MZN,82.3443
2023-08,Myanmar,Kyat,MMK,2706.8121
2023-08,Nepal,Rupee,NPR,169.2659
2023-08,New Caledonia,CFP Franc,XPF,137.4104
2023-08,New Zealand,Dollar,NZD,2.0650
2023-08,Nicaragua,Gold Cordoba,NIO,47.0741
2023-08,Niger Republic,CFA Franc,XOF,755.3342
2023-08,Nigeria,Naira,NGN,1020.1931
2023-08,Norway,Norwegian Krone,NOK,12.9284
2023-08,Oman,Rial,OMR,0.4961
2023-08,Pakistan,Rupee,PKR,365.8136
2023-08,Panama,Balboa,PAB,1.2886
2023-08,Papua New Guinea,Kina,PGK,4.6089
2023-08,Paraguay,Guarani,PYG,9372.6158
2023-08,Peru,New Sol,PEN,4.6046
2023-08,Philippines,Peso,PHP,70.2530
2023-08,Poland,Zloty,PLN,5.1149
2023-08,Qatar,Riyal,QAR,4.6907
2023-08,Romania,New Leu,RON,5.6890
2023-08,Russia,Rouble,RUB,117.9109
2023-08,Rwanda,Franc,RWF,1507.7126
2023-08,Saotome & Principe,Dobra,STD,28414.6000
2023-08,Saudi Arabia,Riyal,SAR,4.8340
2023-08,Senegal,CFA Franc,XOF,755.3342
2023-08,Serbia,Dinar,RSD,134.9467
2023-08,Seychelles,Rupee,SCR,18.1626
2023-08,Sierra Leone,Leone,SLE,26.2640
2023-08,Singapore,Dollar,SGD,1.7090
2023-08,Soloman Islands,Dollar,SBD,10.7746
2023-08,Somali Republic,Schilling,SOS,733.8823
2023-08,South Africa,Rand,ZAR,23.1199
2023-08,South Korea,Won,KRW,1630.8425
2023-08,Sri Lanka,Rupee,LKR,417.3529
2023-08,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4793
2023-08,St Lucia,E Caribbean Dollar,XCD,3.4793
2023-08,St Vincent,E Caribbean Dollar,XCD,3.4793
2023-08,Sudan Republic,Pound,SDG,773.8302
2023-08,Surinam,Dollar,SRD,49.5599
2023-08,Swaziland,Lilangeni,SZL,23.1199
2023-08,Sweden,Krona,SEK,13.2359
2023-08,Switzerland,Franc,CHF,1.1077
2023-08,Taiwan,Dollar,TWD,40.0472
2023-08,Tanzania,Schilling,TZS,3150.7326
2023-08,Thailand,Baht,THB,43.8654
2023-08,Togo Republic,CFA Franc,XOF,755.3342
2023-08,Tonga Islands,Pa'anga (AUS),TOP,1.9070
2023-08,Trinidad/Tobago,Dollar,TTD,8.6852
2023-08,Tunisia,Dinar,TND,3.9235
2023-08,Turkey,Turkish  Lira,TRY,34.6429
2023-08,Turkmenistan,New Manat,TMT,4.5103
2023-08,UAE,Dirham,AED,4.7333
2023-08,USA,Dollar,USD,1.2886
2023-08,Uganda,Schilling,UGX,4722.8780
2023-08,Ukraine,Hryvnia,UAH,47.3595
2023-08,Uruguay,Peso,UYU,48.9788
2023-08,Uzbekistan,Sum,UZS,14948.4205
2023-08,Vanuatu,Vatu,VUV,151.3834
2023-08,Vietnam,Dong,VND,30455.2141
2023-08,Wallis & Futuna Islands,CFP Franc,XPF,137.4104
2023-08,Western Samoa,Tala,WST,3.4885
2023-08,Yemen (Rep of),Rial,YER,322.6118
2023-08,Zambia,Kwacha,ZMW,24.5860
2023-08,Zimbabwe,Dollar,ZWL,466.3600
2023-09,Abu Dhabi,Dirham,AED,4.6386
2023-09,Albania,Lek,ALL,125.9739
2023-09,Algeria,Dinar,DZD,171.7650
2023-09,Angola,Readj Kwanza,AOA,1052.7660
2023-09,Antigua,E Caribbean Dollar,XCD,3.4127
2023-09,Argentina,Peso,ARS,442.0495
2023-09,Armenia,Dram,AMD,487.1045
2023-09,Aruba,Florin,AWG,2.2609
2023-09,Australia,Dollar,AUD,1.9677
2023-09,Azerbaijan,New Manat,AZN,2.1491
2023-09,Bahamas,Dollar,BSD,1.2631
2023-09,Bahrain,Dinar,BHD,0.4749
2023-09,Bangladesh,Taka,BDT,138.1545
2023-09,Barbados,Dollar,BBD,2.5261
2023-09,Belarus,Rouble,BYN,3.1622
2023-09,Belize,Dollar,BZD,2.5441
2023-09,Benin,CFA Franc,XOF,766.3450
2023-09,Bermuda,Dollar (US),BMD,1.2631
2023-09,Bhutan,Ngultrum,BTN,104.4286
2023-09,Bolivia,Boliviano,BOB,8.7255
2023-09,Bosnia- Herzegovinia,Marka,BAM,2.2850
2023-09,Botswana,Pula,BWP,17.0529
2023-09,Brazil,Real,BRL,6.2383
2023-09,Brunei,Dollar,BND,1.7149
2023-09,Bulgaria,Lev,BGN,2.2850
2023-09,Burkina Faso,CFA Franc,XOF,766.3450
2023-09,Burundi,Franc,BIF,3583.5950
2023-09,Cambodia,Riel,KHR,5234.7230
2023-09,Cameroon Republic,CFA Franc,XAF,766.3450
2023-09,Canada,Dollar,CAD,1.7141
2023-09,Cape Verde Islands,Escudo,CVE,128.8268
2023-09,Cayman Islands,Dollar,KYD,1.0384
2023-09,Central African Republic,CFA Franc,XAF,766.3450
2023-09,Chad,CFA Franc,XAF,766.3450
2023-09,Chile,Peso,CLP,1098.1920
2023-09,China,Yuan,CNY,9.2106
2023-09,Colombia,Peso,COP,5193.8180
2023-09,Comoros,Franc,KMF,574.7587
2023-09,Congo (Brazaville),CFA Franc,XAF,766.3450
2023-09,Congo (DemRep),Congo Fr,CDF,3105.6490
2023-09,Costa Rica,Colon,CRC,682.3371
2023-09,Cote d'Ivoire,CFA Franc,XOF,766.3450
2023-09,Cuba,Peso,CUP,30.2911
2023-09,Czech Republic,Koruna,CZK,28.1974
2023-09,Denmark,Krone,DKK,8.7075
2023-09,Djibouti,Franc,DJF,224.6716
2023-09,Dominica,E Caribbean Dollar,XCD,3.4127
2023-09,Dominican Republic,Peso,DOP,71.7689
2023-09,Dubai,Dirham,AED,4.6386
2023-09,Egypt,Pound,EGP,39.0290
2023-09,El Salvador,Colon,SVC,11.0518
2023-09,Equatorial Guinea,CFA Franc,XAF,766.3450
2023-09,Eritrea,Nakfa,ERN,18.9460
2023-09,Ethiopia,Birr,ETB,69.7254
2023-09,Eurozone,Euro,EUR,1.1683
2023-09,Fiji Islands,Dollar,FJD,2.8609
2023-09,Fr. Polynesia,CFP Franc,XPF,139.4135
2023-09,Gabon,CFA Franc,XAF,766.3450
2023-09,Gambia,Dalasi,GMD,76.8047
2023-09,Georgia,Lari,GEL,3.3197
2023-09,Ghana,Cedi,GHS,14.2569
2023-09,Grenada,E Caribbean Dollar,XCD,3.4127
2023-09,Guatemala,Quetzal,GTQ,9.9114
2023-09,Guinea Bissau,CFA Franc,XOF,766.3450
2023-09,Guinea Republic,Franc,GNF,10842.7900
2023-09,Guyana,Dollar,GYD,264.0078
2023-09,Haiti,Gourde,HTG,172.1458
2023-09,Honduras,Lempira,HNL,31.1081
2023-09,Hong Kong,Dollar,HKD,9.9023
2023-09,Hungary,Forint,HUF,447.2893
2023-09,Iceland,Krona,ISK,167.1846
2023-09,India,Rupee,INR,104.4286
2023-09,Indonesia,Rupiah,IDR,19328.4500
2023-09,Iraq,Dinar,IQD,1658.3540
2023-09,Israel,Shekel,ILS,4.7798
2023-09,Jamaica,Dollar,JMD,194.9276
2023-09,Japan,Yen,JPY,183.6765
2023-09,Jordan,Dinar,JOD,0.8955
2023-09,Kazakhstan,Tenge,KZT,583.1033
2023-09,Kenya,Schilling,KES,182.8123
2023-09,Kuwait,Dinar,KWD,0.3896
2023-09,Kyrgyz Republic,Som,KGS,111.3646
2023-09,Lao People's Dem Rep,Kip,LAK,24582.3800
2023-09,Lebanon,Pound,LBP,18973.8400
2023-09,Lesotho,Loti,LSL,23.6045
2023-09,Liberia,Dollar (US),USD,1.2631
2023-09,Libya,Dinar,LYD,6.0843
2023-09,Macao,Pataca,MOP,10.1994
2023-09,Macedonia,Denar,MKD,71.8296
2023-09,Madagascar,Malagasy Ariary,MGA,5680.9040
2023-09,Malawi,Kwacha,MWK,1368.9550
2023-09,Malaysia,Ringgit,MYR,5.8823
2023-09,Maldive Islands,Rufiyaa,MVR,19.4267
2023-09,Mali Republic,CFA Franc,XOF,766.3450
2023-09,Mauritania,Ouguiya,MRU,48.1779
2023-09,Mauritius,Rupee,MUR,57.3156
2023-09,Mexico,Mexican Peso,MXN,21.3222
2023-09,Moldova,Leu,MDL,22.4946
2023-09,Mongolia,Tugrik,MNT,4392.9150
2023-09,Montserrat,E Caribbean Dollar,XCD,3.4127
2023-09,Morocco,Dirham,MAD,12.6934
2023-09,Mozambique,Metical,MZN,80.6331
2023-09,Myanmar,Kyat,MMK,2649.2000
2023-09,Nepal,Rupee,NPR,167.1642
2023-09,New Caledonia,CFP Franc,XPF,139.4135
2023-09,New Zealand,Dollar,NZD,2.1288
2023-09,Nicaragua,Gold Cordoba,NIO,46.2178
2023-09,Niger Republic,CFA Franc,XOF,766.3450
2023-09,Nigeria,Naira,NGN,962.6793
2023-09,Norway,Norwegian Krone,NOK,13.5085
2023-09,Oman,Rial,OMR,0.4857
2023-09,Pakistan,Rupee,PKR,378.6644
2023-09,Panama,Balboa,PAB,1.2631
2023-09,Papua New Guinea,Kina,PGK,4.5598
2023-09,Paraguay,Guarani,PYG,9198.3530
2023-09,Peru,New Sol,PEN,4.7019
2023-09,Philippines,Peso,PHP,71.7176
2023-09,Poland,Zloty,PLN,5.2315
2023-09,Qatar,Riyal,QAR,4.5976
2023-09,Romania,New Leu,RON,5.7730
2023-09,Russia,Rouble,RUB,119.1271
2023-09,Rwanda,Franc,RWF,1467.8530
2023-09,Saotome & Principe,Dobra,STD,28690.9000
2023-09,Saudi Arabia,Riyal,SAR,4.7365
2023-09,Senegal,CFA Franc,XOF,766.3450
2023-09,Serbia,Dinar,RSD,136.9348
2023-09,Seychelles,Rupee,SCR,16.8483
2023-09,Sierra Leone,Leone,SLE,27.5005
2023-09,Singapore,Dollar,SGD,1.7149
2023-09,Soloman Islands,Dollar,SBD,10.6414
2023-09,Somali Republic,Schilling,SOS,719.5476
2023-09,South Africa,Rand,ZAR,23.6045
2023-09,South Korea,Won,KRW,1692.9220
2023-09,Sri Lanka,Rupee,LKR,408.6751
2023-09,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4127
2023-09,St Lucia,E Caribbean Dollar,XCD,3.4127
2023-09,St Vincent,E Caribbean Dollar,XCD,3.4127
2023-09,Sudan Republic,Pound,SDG,758.8263
2023-09,Surinam,Dollar,SRD,48.5986
2023-09,Swaziland,Lilangeni,SZL,23.6045
2023-09,Sweden,Krona,SEK,13.9105
2023-09,Switzerland,Franc,CHF,1.1128
2023-09,Taiwan,Dollar,TWD,40.3596
2023-09,Tanzania,Schilling,TZS,3158.3650
2023-09,Thailand,Baht,THB,44.3438
2023-09,Togo Republic,CFA Franc,XOF,766.3450
2023-09,Tonga Islands,Pa'anga (AUS),TOP,1.9677
2023-09,Trinidad/Tobago,Dollar,TTD,8.5571
2023-09,Tunisia,Dinar,TND,3.9346
2023-09,Turkey,Turkish  Lira,TRY,34.3743
2023-09,Turkmenistan,New Manat,TMT,4.4266
2023-09,UAE,Dirham,AED,4.6386
2023-09,USA,Dollar,USD,1.2631
2023-09,Uganda,Schilling,UGX,4698.9670
2023-09,Ukraine,Hryvnia,UAH,46.5633
2023-09,Uruguay,Peso,UYU,47.7930
2023-09,Uzbekistan,Sum,UZS,15248.1500
2023-09,Vanuatu,Vatu,VUV,153.4893
2023-09,Vietnam,Dong,VND,30079.6700
2023-09,Wallis & Futuna Islands,CFP Franc,XPF,139.4135
2023-09,Western Samoa,Tala,WST,3.4566
2023-09,Yemen (Rep of),Rial,YER,316.1687
2023-09,Zambia,Kwacha,ZMW,24.5885
2023-09,Zimbabwe,Dollar,ZWL,457.1041
2023-10,Abu Dhabi,Dirham,AED,4.5417
2023-10,Albania,Lek,ALL,122.9096
2023-10,Algeria,Dinar,DZD,169.4710
2023-10,Angola,Readj Kwanza,AOA,1032.2150
2023-10,Antigua,E Caribbean Dollar,XCD,3.3419
2023-10,Argentina,Peso,ARS,432.8249
2023-10,Armenia,Dram,AMD,474.3925
2023-10,Aruba,Florin,AWG,2.2136
2023-10,Australia,Dollar,AUD,1.9067
2023-10,Azerbaijan,New Manat,AZN,2.1046
2023-10,Bahamas,Dollar,BSD,1.2367
2023-10,Bahrain,Dinar,BHD,0.4650
2023-10,Bangladesh,Taka,BDT,135.7564
2023-10,Barbados,Dollar,BBD,2.4734
2023-10,Belarus,Rouble,BYN,3.0912
2023-10,Belize,Dollar,BZD,2.4910
2023-10,Benin,CFA Franc,XOF,757.9707
2023-10,Bermuda,Dollar (US),BMD,1.2367
2023-10,Bhutan,Ngultrum,BTN,102.7396
2023-10,Bolivia,Boliviano,BOB,8.5375
2023-10,Bosnia- Herzegovinia,Marka,BAM,2.2600
2023-10,Botswana,Pula,BWP,16.8386
2023-10,Brazil,Real,BRL,6.0191
2023-10,Brunei,Dollar,BND,1.6854
2023-10,Bulgaria,Lev,BGN,2.2600
2023-10,Burkina Faso,CFA Franc,XOF,757.9707
2023-10,Burundi,Franc,BIF,3506.8970
2023-10,Cambodia,Riel,KHR,5101.0870
2023-10,Cameroon Republic,CFA Franc,XAF,757.9707
2023-10,Canada,Dollar,CAD,1.6608
2023-10,Cape Verde Islands,Escudo,CVE,127.4191
2023-10,Cayman Islands,Dollar,KYD,1.0168
2023-10,Central African Republic,CFA Franc,XAF,757.9707
2023-10,Chad,CFA Franc,XAF,757.9707
2023-10,Chile,Peso,CLP,1095.5090
2023-10,China,Yuan,CNY,9.0218
2023-10,Colombia,Peso,COP,4857.9660
2023-10,Comoros,Franc,KMF,568.4780
2023-10,Congo (Brazaville),CFA Franc,XAF,757.9707
2023-10,Congo (DemRep),Congo Fr,CDF,3009.9000
2023-10,Costa Rica,Colon,CRC,659.0244
2023-10,Cote d'Ivoire,CFA Franc,XOF,757.9707
2023-10,Cuba,Peso,CUP,29.6570
2023-10,Czech Republic,Koruna,CZK,28.1804
2023-10,Denmark,Krone,DKK,8.6121
2023-10,Djibouti,Franc,DJF,219.9235
2023-10,Dominica,E Caribbean Dollar,XCD,3.3419
2023-10,Dominican Republic,Peso,DOP,70.1768
2023-10,Dubai,Dirham,AED,4.5417
2023-10,Egypt,Pound,EGP,38.2159
2023-10,El Salvador,Colon,SVC,10.8209
2023-10,Equatorial Guinea,CFA Franc,XAF,757.9707
2023-10,Eritrea,Nakfa,ERN,18.5501
2023-10,Ethiopia,Birr,ETB,68.4233
2023-10,Eurozone,Euro,EUR,1.1555
2023-10,Fiji Islands,Dollar,FJD,2.7919
2023-10,Fr. Polynesia,CFP Franc,XPF,137.8901
2023-10,Gabon,CFA Franc,XAF,757.9707
2023-10,Gambia,Dalasi,GMD,74.8736
2023-10,Georgia,Lari,GEL,3.3245
2023-10,Ghana,Cedi,GHS,14.2515
2023-10,Grenada,E Caribbean Dollar,XCD,3.3419
2023-10,Guatemala,Quetzal,GTQ,9.7241
2023-10,Guinea Bissau,CFA Franc,XOF,757.9707
2023-10,Guinea Republic,Franc,GNF,10613.2200
2023-10,Guyana,Dollar,GYD,258.1823
2023-10,Haiti,Gourde,HTG,166.7942
2023-10,Honduras,Lempira,HNL,30.4900
2023-10,Hong Kong,Dollar,HKD,9.6749
2023-10,Hungary,Forint,HUF,443.3823
2023-10,Iceland,Krona,ISK,167.8979
2023-10,India,Rupee,INR,102.7396
2023-10,Indonesia,Rupiah,IDR,18996.5400
2023-10,Iraq,Dinar,IQD,1621.2070
2023-10,Israel,Shekel,ILS,4.7120
2023-10,Jamaica,Dollar,JMD,191.2289
2023-10,Japan,Yen,JPY,182.9018
2023-10,Jordan,Dinar,JOD,0.8768
2023-10,Kazakhstan,Tenge,KZT,585.4002
2023-10,Kenya,Schilling,KES,182.0572
2023-10,Kuwait,Dinar,KWD,0.3818
2023-10,Kyrgyz Republic,Som,KGS,109.7060
2023-10,Lao People's Dem Rep,Kip,LAK,24692.7800
2023-10,Lebanon,Pound,LBP,18573.1000
2023-10,Lesotho,Loti,LSL,23.3112
2023-10,Liberia,Dollar (US),USD,1.2367
2023-10,Libya,Dinar,LYD,6.0200
2023-10,Macao,Pataca,MOP,9.9651
2023-10,Macedonia,Denar,MKD,71.1187
2023-10,Madagascar,Malagasy Ariary,MGA,5589.5760
2023-10,Malawi,Kwacha,MWK,1371.9540
2023-10,Malaysia,Ringgit,MYR,5.7944
2023-10,Maldive Islands,Rufiyaa,MVR,19.0623
2023-10,Mali Republic,CFA Franc,XOF,757.9707
2023-10,Mauritania,Ouguiya,MRU,47.0670
2023-10,Mauritius,Rupee,MUR,55.4356
2023-10,Mexico,Mexican Peso,MXN,21.0783
2023-10,Moldova,Leu,MDL,22.1588
2023-10,Mongolia,Tugrik,MNT,4297.3370
2023-10,Montserrat,E Caribbean Dollar,XCD,3.3419
2023-10,Morocco,Dirham,MAD,12.6740
2023-10,Mozambique,Metical,MZN,78.9969
2023-10,Myanmar,Kyat,MMK,2595.5860
2023-10,Nepal,Rupee,NPR,164.4604
2023-10,New Caledonia,CFP Franc,XPF,137.8901
2023-10,New Zealand,Dollar,NZD,2.0735
2023-10,Nicaragua,Gold Cordoba,NIO,45.2683
2023-10,Niger Republic,CFA Franc,XOF,757.9707
